X,Y,Z,Norm,R_Cell
-12.83,-1.15,-10.61,10.777,1
-10.83,-1.15,-10.61,10.684,1
-8.83,-1.15,-10.61,10.961,1
-13.83,0.58,-10.61,10.916,1
-11.83,0.58,-10.61,10.638,1
-9.83,0.58,-10.61,10.731,1
-12.83,2.31,-10.61,10.962,1
-10.83,2.31,-10.61,10.87,1
-12.83,-5.77,-8.98,10.779,1
-10.83,-5.77,-8.98,10.686,1
-8.83,-5.77,-8.98,10.963,1
-15.83,-4.04,-8.98,10.826,1
-13.83,-4.04,-8.98,10.159,1
-11.83,-4.04,-8.98,9.86,1
-9.83,-4.04,-8.98,9.961,1
-7.83,-4.04,-8.98,10.45,1
-16.83,-2.31,-8.98,10.781,1
-14.83,-2.31,-8.98,9.911,1
-12.83,-2.31,-8.98,9.393,1
-10.83,-2.31,-8.98,9.286,1
-8.83,-2.31,-8.98,9.603,1
-6.83,-2.31,-8.98,10.307,1
-15.83,-0.58,-8.98,10.061,1
-13.83,-0.58,-8.98,9.34,1
-11.83,-0.58,-8.98,9.013,1
-9.83,-0.58,-8.98,9.123,1
-7.83,-0.58,-8.98,9.655,1
-5.83,-0.58,-8.98,10.546,1
-16.83,1.15,-8.98,10.593,1
-14.83,1.15,-8.98,9.706,1
-12.83,1.15,-8.98,9.177,1
-10.83,1.15,-8.98,9.067,1
-8.83,1.15,-8.98,9.392,1
-6.83,1.15,-8.98,10.11,1
-15.83,2.89,-8.98,10.452,1
-13.83,2.89,-8.98,9.759,1
-11.83,2.89,-8.98,9.447,1
-9.83,2.89,-8.98,9.552,1
-7.83,2.89,-8.98,10.062,1
-5.83,2.89,-8.98,10.92,1
-14.83,4.62,-8.98,10.688,1
-12.83,4.62,-8.98,10.21,1
-10.83,4.62,-8.98,10.111,1
-8.83,4.62,-8.98,10.404,1
-10.83,-8.08,-7.35,10.934,1
-15.83,-6.35,-7.35,10.705,1
-13.83,-6.35,-7.35,10.03,1
-11.83,-6.35,-7.35,9.726,1
-9.83,-6.35,-7.35,9.828,1
-7.83,-6.35,-7.35,10.324,1
-16.83,-4.62,-7.35,10.277,1
-14.83,-4.62,-7.35,9.36,1
-12.83,-4.62,-7.35,8.81,1
-10.83,-4.62,-7.35,8.696,1
-8.83,-4.62,-7.35,9.034,1
-6.83,-4.62,-7.35,9.778,1
-4.83,-4.62,-7.35,10.845,1
-17.83,-2.89,-7.35,10.229,1
-15.83,-2.89,-7.35,9.09,1
-13.83,-2.89,-7.35,8.284,1
-11.83,-2.89,-7.35,7.914,1
-9.83,-2.89,-7.35,8.039,1
-7.83,-2.89,-7.35,8.639,1
-5.83,-2.89,-7.35,9.624,1
-3.83,-2.89,-7.35,10.891,1
-18.83,-1.15,-7.35,10.564,1
-16.83,-1.15,-7.35,9.252,1
-14.83,-1.15,-7.35,8.222,1
-12.83,-1.15,-7.35,7.589,1
-10.83,-1.15,-7.35,7.456,1
-8.83,-1.15,-7.35,7.848,1
-6.83,-1.15,-7.35,8.695,1
-4.83,-1.15,-7.35,9.879,1
-17.83,0.58,-7.35,9.829,1
-15.83,0.58,-7.35,8.638,1
-13.83,0.58,-7.35,7.785,1
-11.83,0.58,-7.35,7.39,1
-9.83,0.58,-7.35,7.524,1
-7.83,0.58,-7.35,8.161,1
-5.83,0.58,-7.35,9.198,1
-3.83,0.58,-7.35,10.517,1
-18.83,2.31,-7.35,10.752,1
-16.83,2.31,-7.35,9.466,1
-14.83,2.31,-7.35,8.462,1
-12.83,2.31,-7.35,7.849,1
-10.83,2.31,-7.35,7.721,1
-8.83,2.31,-7.35,8.1,1
-6.83,2.31,-7.35,8.922,1
-4.83,2.31,-7.35,10.08,1
-17.83,4.04,-7.35,10.611,1
-15.83,4.04,-7.35,9.518,1
-13.83,4.04,-7.35,8.752,1
-11.83,4.04,-7.35,8.402,1
-9.83,4.04,-7.35,8.52,1
-7.83,4.04,-7.35,9.088,1
-5.83,4.04,-7.35,10.03,1
-16.83,5.77,-7.35,10.843,1
-14.83,5.77,-7.35,9.978,1
-12.83,5.77,-7.35,9.464,1
-10.83,5.77,-7.35,9.358,1
-8.83,5.77,-7.35,9.673,1
-6.83,5.77,-7.35,10.371,1
-13.83,7.51,-7.35,10.802,1
-11.83,7.51,-7.35,10.52,1
-9.83,7.51,-7.35,10.615,1
-12.83,-9.24,-5.72,10.97,1
-10.83,-9.24,-5.72,10.879,1
-15.83,-7.51,-5.72,10.458,1
-13.83,-7.51,-5.72,9.766,1
-11.83,-7.51,-5.72,9.453,1
-9.83,-7.51,-5.72,9.559,1
-7.83,-7.51,-5.72,10.068,1
-5.83,-7.51,-5.72,10.926,1
-16.83,-5.77,-5.72,9.811,1
-14.83,-5.77,-5.72,8.847,1
-12.83,-5.77,-5.72,8.262,1
-10.83,-5.77,-5.72,8.14,1
-8.83,-5.77,-5.72,8.501,1
-6.83,-5.77,-5.72,9.288,1
-4.83,-5.77,-5.72,10.405,1
-17.83,-4.04,-5.72,9.555,1
-15.83,-4.04,-5.72,8.324,1
-13.83,-4.04,-5.72,7.436,1
-11.83,-4.04,-5.72,7.021,1
-9.83,-4.04,-5.72,7.162,1
-7.83,-4.04,-5.72,7.829,1
-5.83,-4.04,-5.72,8.904,1
-3.83,-4.04,-5.72,10.261,1
-18.83,-2.31,-5.72,9.711,1
-16.83,-2.31,-5.72,8.265,1
-14.83,-2.31,-5.72,7.093,1
-12.83,-2.31,-5.72,6.349,1
-10.83,-2.31,-5.72,6.189,1
-8.83,-2.31,-5.72,6.656,1
-6.83,-2.31,-5.72,7.636,1
-4.83,-2.31,-5.72,8.961,1
-2.83,-2.31,-5.72,10.503,1
-19.83,-0.58,-5.72,10.262,1
-17.83,-0.58,-5.72,8.678,1
-15.83,-0.58,-5.72,7.301,1
-13.83,-0.58,-5.72,6.269,1
-11.83,-0.58,-5.72,5.771,1
-9.83,-0.58,-5.72,5.942,1
-7.83,-0.58,-5.72,6.731,1
-5.83,-0.58,-5.72,7.956,1
-3.83,-0.58,-5.72,9.45,1
-18.83,1.15,-5.72,9.502,1
-16.83,1.15,-5.72,8.018,1
-14.83,1.15,-5.72,6.804,1
-12.83,1.15,-5.72,6.024,1
-10.83,1.15,-5.72,5.856,1
-8.83,1.15,-5.72,6.348,1
-6.83,1.15,-5.72,7.368,1
-4.83,1.15,-5.72,8.734,1
-2.83,1.15,-5.72,10.31,1
-19.83,2.89,-5.72,10.645,1
-17.83,2.89,-5.72,9.128,1
-15.83,2.89,-5.72,7.831,1
-13.83,2.89,-5.72,6.879,1
-11.83,2.89,-5.72,6.428,1
-9.83,2.89,-5.72,6.582,1
-7.83,2.89,-5.72,7.302,1
-5.83,2.89,-5.72,8.445,1
-3.83,2.89,-5.72,9.865,1
-18.83,4.62,-5.72,10.503,1
-16.83,4.62,-5.72,9.182,1
-14.83,4.62,-5.72,8.143,1
-12.83,4.62,-5.72,7.504,1
-10.83,4.62,-5.72,7.37,1
-8.83,4.62,-5.72,7.766,1
-6.83,4.62,-5.72,8.62,1
-4.83,4.62,-5.72,9.814,1
-17.83,6.35,-5.72,10.737,1
-15.83,6.35,-5.72,9.659,1
-13.83,6.35,-5.72,8.905,1
-11.83,6.35,-5.72,8.561,1
-9.83,6.35,-5.72,8.677,1
-7.83,6.35,-5.72,9.235,1
-5.83,6.35,-5.72,10.163,1
-14.83,8.08,-5.72,10.5,1
-12.83,8.08,-5.72,10.013,1
-10.83,8.08,-5.72,9.912,1
-8.83,8.08,-5.72,10.211,1
-6.83,8.08,-5.72,10.875,1
-13.83,-9.81,-4.08,10.915,1
-11.83,-9.81,-4.08,10.636,1
-9.83,-9.81,-4.08,10.73,1
-16.83,-8.08,-4.08,10.592,1
-14.83,-8.08,-4.08,9.705,1
-12.83,-8.08,-4.08,9.175,1
-10.83,-8.08,-4.08,9.065,1
-8.83,-8.08,-4.08,9.391,1
-6.83,-8.08,-4.08,10.109,1
-17.83,-6.35,-4.08,9.961,1
-15.83,-6.35,-4.08,8.787,1
-13.83,-6.35,-4.08,7.951,1
-11.83,-6.35,-4.08,7.564,1
-9.83,-6.35,-4.08,7.695,1
-7.83,-6.35,-4.08,8.32,1
-5.83,-6.35,-4.08,9.339,1
-3.83,-6.35,-4.08,10.64,1
-18.83,-4.62,-4.08,9.708,1
-16.83,-4.62,-4.08,8.261,1
-14.83,-4.62,-4.08,7.088,1
-12.83,-4.62,-4.08,6.344,1
-10.83,-4.62,-4.08,6.184,1
-8.83,-4.62,-4.08,6.651,1
-6.83,-4.62,-4.08,7.632,1
-4.83,-4.62,-4.08,8.958,1
-2.83,-4.62,-4.08,10.5,1
-19.83,-2.89,-4.08,9.861,1
-17.83,-2.89,-4.08,8.201,1
-15.83,-2.89,-4.08,6.727,1
-13.83,-2.89,-4.08,5.59,1
-11.83,-2.89,-4.08,5.025,1
-9.83,-2.89,-4.08,5.22,1
-7.83,-2.89,-4.08,6.103,1
-5.83,-2.89,-4.08,7.433,1
-3.83,-2.89,-4.08,9.014,1
-1.83,-2.89,-4.08,10.735,1
-20.83,-1.15,-4.08,10.403,1
-18.83,-1.15,-4.08,8.615,1
-16.83,-1.15,-4.08,6.944,1
-14.83,-1.15,-4.08,5.497,1
-12.83,-1.15,-4.08,4.497,1
-10.83,-1.15,-4.08,4.268,1
-8.83,-1.15,-4.08,4.921,1
-6.83,-1.15,-4.08,6.182,1
-4.83,-1.15,-4.08,7.76,1
-2.83,-1.15,-4.08,9.498,1
-19.83,0.58,-4.08,9.446,1
-17.83,0.58,-4.08,7.696,1
-15.83,0.58,-4.08,6.102,1
-13.83,0.58,-4.08,4.82,1
-11.83,0.58,-4.08,4.151,1
-9.83,0.58,-4.08,4.386,1
-7.83,0.58,-4.08,5.407,1
-5.83,0.58,-4.08,6.873,1
-3.83,0.58,-4.08,8.558,1
-1.83,0.58,-4.08,10.355,1
-20.83,2.31,-4.08,10.594,1
-18.83,2.31,-4.08,8.845,1
-16.83,2.31,-4.08,7.227,1
-14.83,2.31,-4.08,5.851,1
-12.83,2.31,-4.08,4.923,1
-10.83,2.31,-4.08,4.715,1
-8.83,2.31,-4.08,5.313,1
-6.83,2.31,-4.08,6.499,1
-4.83,2.31,-4.08,8.015,1
-2.83,2.31,-4.08,9.707,1
-19.83,4.04,-4.08,10.258,1
-17.83,4.04,-4.08,8.673,1
-15.83,4.04,-4.08,7.295,1
-13.83,4.04,-4.08,6.262,1
-11.83,4.04,-4.08,5.764,1
-9.83,4.04,-4.08,5.934,1
-7.83,4.04,-4.08,6.724,1
-5.83,4.04,-4.08,7.951,1
-3.83,4.04,-4.08,9.446,1
-18.83,5.77,-4.08,10.305,1
-16.83,5.77,-4.08,8.955,1
-14.83,5.77,-4.08,7.886,1
-12.83,5.77,-4.08,7.224,1
-10.83,5.77,-4.08,7.084,1
-8.83,5.77,-4.08,7.496,1
-6.83,5.77,-4.08,8.378,1
-4.83,5.77,-4.08,9.602,1
-17.83,7.51,-4.08,10.738,1
-15.83,7.51,-4.08,9.659,1
-13.83,7.51,-4.08,8.905,1
-11.83,7.51,-4.08,8.561,1
-9.83,7.51,-4.08,8.677,1
-7.83,7.51,-4.08,9.236,1
-5.83,7.51,-4.08,10.163,1
-14.83,9.24,-4.08,10.69,1
-12.83,9.24,-4.08,10.211,1
-10.83,9.24,-4.08,10.113,1
-8.83,9.24,-4.08,10.405,1
-14.83,-9.24,-2.45,10.18,1
-12.83,-9.24,-2.45,9.676,1
-10.83,-9.24,-2.45,9.572,1
-8.83,-9.24,-2.45,9.881,1
-6.83,-9.24,-2.45,10.566,1
-17.83,-7.51,-2.45,10.23,1
-15.83,-7.51,-2.45,9.091,1
-13.83,-7.51,-2.45,8.286,1
-11.83,-7.51,-2.45,7.915,1
-9.83,-7.51,-2.45,8.041,1
-7.83,-7.51,-2.45,8.64,1
-5.83,-7.51,-2.45,9.626,1
-3.83,-7.51,-2.45,10.893,1
-18.83,-5.77,-2.45,9.775,1
-16.83,-5.77,-2.45,8.339,1
-14.83,-5.77,-2.45,7.18,1
-12.83,-5.77,-2.45,6.446,1
-10.83,-5.77,-2.45,6.289,1
-8.83,-5.77,-2.45,6.749,1
-6.83,-5.77,-2.45,7.717,1
-4.83,-5.77,-2.45,9.03,1
-2.83,-5.77,-2.45,10.562,1
-19.83,-4.04,-2.45,9.725,1
-17.83,-4.04,-2.45,8.036,1
-15.83,-4.04,-2.45,6.525,1
-13.83,-4.04,-2.45,5.345,1
-11.83,-4.04,-2.45,4.751,1
-9.83,-4.04,-2.45,4.957,1
-7.83,-4.04,-2.45,5.88,1
-5.83,-4.04,-2.45,7.251,1
-3.83,-4.04,-2.45,8.864,1
-1.83,-4.04,-2.45,10.61,1
-20.83,-2.31,-2.45,10.079,1
-18.83,-2.31,-2.45,8.221,1
-16.83,-2.31,-2.45,6.449,1
-14.83,-2.31,-2.45,4.857,1
-12.83,-2.31,-2.45,3.686,1
-10.83,-2.31,-2.45,3.404,1
-8.83,-2.31,-2.45,4.194,1
-6.83,-2.31,-2.45,5.62,1
-4.83,-2.31,-2.45,7.32,1
-2.83,-2.31,-2.45,9.143,1
-21.83,-0.58,-2.45,10.798,1
-19.83,-0.58,-2.45,8.865,1
-17.83,-0.58,-2.45,6.971,1
-15.83,-0.58,-2.45,5.156,1
-13.83,-0.58,-2.45,3.548,1
-11.83,-0.58,-2.45,2.567,1
-9.83,-0.58,-2.45,2.931,1
-7.83,-0.58,-2.45,4.311,1
-5.83,-0.58,-2.45,6.049,1
-3.83,-0.58,-2.45,7.911,1
-1.83,-0.58,-2.45,9.828,1
-20.83,1.15,-2.45,9.878,1
-18.83,1.15,-2.45,7.973,1
-16.83,1.15,-2.45,6.13,1
-14.83,1.15,-2.45,4.424,1
-12.83,1.15,-2.45,3.094,1
-10.83,1.15,-2.45,2.752,1
-8.83,1.15,-2.45,3.684,1
-6.83,1.15,-2.45,5.251,1
-4.83,1.15,-2.45,7.041,1
-2.83,1.15,-2.45,8.92,1
-0.83,1.15,-2.45,10.843,1
-19.83,2.89,-2.45,9.306,1
-17.83,2.89,-2.45,7.524,1
-15.83,2.89,-2.45,5.883,1
-13.83,2.89,-2.45,4.539,1
-11.83,2.89,-2.45,3.822,1
-9.83,2.89,-2.45,4.075,1
-7.83,2.89,-2.45,5.158,1
-5.83,2.89,-2.45,6.679,1
-3.83,2.89,-2.45,8.403,1
-1.83,2.89,-2.45,10.228,1
-20.83,4.62,-2.45,10.844,1
-18.83,4.62,-2.45,9.143,1
-16.83,4.62,-2.45,7.589,1
-14.83,4.62,-2.45,6.293,1
-12.83,4.62,-2.45,5.44,1
-10.83,4.62,-2.45,5.253,1
-8.83,4.62,-2.45,5.796,1
-6.83,4.62,-2.45,6.899,1
-4.83,4.62,-2.45,8.342,1
-2.83,4.62,-2.45,9.98,1
-19.83,6.35,-2.45,10.889,1
-17.83,6.35,-2.45,9.411,1
-15.83,6.35,-2.45,8.159,1
-13.83,6.35,-2.45,7.251,1
-11.83,6.35,-2.45,6.825,1
-9.83,6.35,-2.45,6.97,1
-7.83,6.35,-2.45,7.653,1
-5.83,6.35,-2.45,8.751,1
-3.83,6.35,-2.45,10.128,1
-16.83,8.08,-2.45,10.077,1
-14.83,8.08,-2.45,9.14,1
-12.83,8.08,-2.45,8.575,1
-10.83,8.08,-2.45,8.458,1
-8.83,8.08,-2.45,8.806,1
-6.83,8.08,-2.45,9.568,1
-4.83,8.08,-2.45,10.655,1
-13.83,9.81,-2.45,10.416,1
-11.83,9.81,-2.45,10.124,1
-9.83,9.81,-2.45,10.222,1
-7.83,9.81,-2.45,10.7,1
-15.83,-9.81,-0.82,10.824,1
-13.83,-9.81,-0.82,10.157,1
-11.83,-9.81,-0.82,9.857,1
-9.83,-9.81,-0.82,9.958,1
-7.83,-9.81,-0.82,10.448,1
-16.83,-8.08,-0.82,9.809,1
-14.83,-8.08,-0.82,8.844,1
-12.83,-8.08,-0.82,8.259,1
-10.83,-8.08,-0.82,8.137,1
-8.83,-8.08,-0.82,8.498,1
-6.83,-8.08,-0.82,9.285,1
-4.83,-8.08,-0.82,10.402,1
-19.83,-6.35,-0.82,10.642,1
-17.83,-6.35,-0.82,9.124,1
-15.83,-6.35,-0.82,7.826,1
-13.83,-6.35,-0.82,6.873,1
-11.83,-6.35,-0.82,6.422,1
-9.83,-6.35,-0.82,6.576,1
-7.83,-6.35,-0.82,7.297,1
-5.83,-6.35,-0.82,8.441,1
-3.83,-6.35,-0.82,9.861,1
-20.83,-4.62,-0.82,10.596,1
-18.83,-4.62,-0.82,8.847,1
-16.83,-4.62,-0.82,7.23,1
-14.83,-4.62,-0.82,5.854,1
-12.83,-4.62,-0.82,4.926,1
-10.83,-4.62,-0.82,4.719,1
-8.83,-4.62,-0.82,5.317,1
-6.83,-4.62,-0.82,6.501,1
-4.83,-4.62,-0.82,8.017,1
-2.83,-4.62,-0.82,9.709,1
-21.83,-2.89,-0.82,10.921,1
-19.83,-2.89,-0.82,9.015,1
-17.83,-2.89,-0.82,7.161,1
-15.83,-2.89,-0.82,5.411,1
-13.83,-2.89,-0.82,3.908,1
-11.83,-2.89,-0.82,3.045,1
-9.83,-2.89,-0.82,3.358,1
-7.83,-2.89,-0.82,4.612,1
-5.83,-2.89,-0.82,6.267,1
-3.83,-2.89,-0.82,8.079,1
-1.83,-2.89,-0.82,9.964,1
-20.83,-1.15,-0.82,9.604,1
-18.83,-1.15,-0.82,7.632,1
-16.83,-1.15,-0.82,5.678,1
-14.83,-1.15,-0.82,3.774,1
-12.83,-1.15,-0.82,2.06,1
-10.83,-1.15,-0.82,1.498,1
-8.83,-1.15,-0.82,2.871,1
-6.83,-1.15,-0.82,4.716,1
-4.83,-1.15,-0.82,6.652,1
-2.83,-1.15,-0.82,8.617,1
-0.83,-1.15,-0.82,10.595,1
-21.83,0.58,-0.82,10.548,1
-19.83,0.58,-0.82,8.559,1
-17.83,0.58,-0.82,6.577,1
-15.83,0.58,-0.82,4.611,1
-13.83,0.58,-0.82,2.694,1
-11.83,0.58,-0.82,1.122,1
-9.83,0.58,-0.82,1.805,1
-7.83,0.58,-0.82,3.641,1
-5.83,0.58,-0.82,5.591,1
-3.83,0.58,-0.82,7.567,1
-1.83,0.58,-0.82,9.553,1
-20.83,2.31,-0.82,9.811,1
-18.83,2.31,-0.82,7.89,1
-16.83,2.31,-0.82,6.022,1
-14.83,2.31,-0.82,4.273,1
-12.83,2.31,-0.82,2.874,1
-10.83,2.31,-0.82,2.502,1
-8.83,2.31,-0.82,3.501,1
-6.83,2.31,-0.82,5.124,1
-4.83,2.31,-0.82,6.947,1
-2.83,2.31,-0.82,8.846,1
-0.83,2.31,-0.82,10.782,1
-19.83,4.04,-0.82,9.447,1
-17.83,4.04,-0.82,7.697,1
-15.83,4.04,-0.82,6.103,1
-13.83,4.04,-0.82,4.821,1
-11.83,4.04,-0.82,4.153,1
-9.83,4.04,-0.82,4.387,1
-7.83,4.04,-0.82,5.408,1
-5.83,4.04,-0.82,6.873,1
-3.83,4.04,-0.82,8.558,1
-1.83,4.04,-0.82,10.356,1
-18.83,5.77,-0.82,9.498,1
-16.83,5.77,-0.82,8.013,1
-14.83,5.77,-0.82,6.798,1
-12.83,5.77,-0.82,6.018,1
-10.83,5.77,-0.82,5.849,1
-8.83,5.77,-0.82,6.342,1
-6.83,5.77,-0.82,7.363,1
-4.83,5.77,-0.82,8.73,1
-2.83,5.77,-0.82,10.306,1
-17.83,7.51,-0.82,9.966,1
-15.83,7.51,-0.82,8.793,1
-13.83,7.51,-0.82,7.958,1
-11.83,7.51,-0.82,7.571,1
-9.83,7.51,-0.82,7.702,1
-7.83,7.51,-0.82,8.326,1
-5.83,7.51,-0.82,9.345,1
-3.83,7.51,-0.82,10.645,1
-16.83,9.24,-0.82,10.784,1
-14.83,9.24,-0.82,9.915,1
-12.83,9.24,-0.82,9.397,1
-10.83,9.24,-0.82,9.29,1
-8.83,9.24,-0.82,9.607,1
-6.83,9.24,-0.82,10.31,1
-16.83,-9.24,0.82,10.784,1
-14.83,-9.24,0.82,9.915,1
-12.83,-9.24,0.82,9.397,1
-10.83,-9.24,0.82,9.29,1
-8.83,-9.24,0.82,9.607,1
-6.83,-9.24,0.82,10.31,1
-17.83,-7.51,0.82,9.966,1
-15.83,-7.51,0.82,8.793,1
-13.83,-7.51,0.82,7.958,1
-11.83,-7.51,0.82,7.571,1
-9.83,-7.51,0.82,7.702,1
-7.83,-7.51,0.82,8.326,1
-5.83,-7.51,0.82,9.345,1
-3.83,-7.51,0.82,10.645,1
-18.83,-5.77,0.82,9.498,1
-16.83,-5.77,0.82,8.013,1
-14.83,-5.77,0.82,6.798,1
-12.83,-5.77,0.82,6.018,1
-10.83,-5.77,0.82,5.849,1
-8.83,-5.77,0.82,6.342,1
-6.83,-5.77,0.82,7.363,1
-4.83,-5.77,0.82,8.73,1
-2.83,-5.77,0.82,10.306,1
-19.83,-4.04,0.82,9.447,1
-17.83,-4.04,0.82,7.697,1
-15.83,-4.04,0.82,6.103,1
-13.83,-4.04,0.82,4.821,1
-11.83,-4.04,0.82,4.153,1
-9.83,-4.04,0.82,4.387,1
-7.83,-4.04,0.82,5.408,1
-5.83,-4.04,0.82,6.873,1
-3.83,-4.04,0.82,8.558,1
-1.83,-4.04,0.82,10.356,1
-20.83,-2.31,0.82,9.811,1
-18.83,-2.31,0.82,7.89,1
-16.83,-2.31,0.82,6.022,1
-14.83,-2.31,0.82,4.273,1
-12.83,-2.31,0.82,2.874,1
-10.83,-2.31,0.82,2.502,1
-8.83,-2.31,0.82,3.501,1
-6.83,-2.31,0.82,5.124,1
-4.83,-2.31,0.82,6.947,1
-2.83,-2.31,0.82,8.846,1
-0.83,-2.31,0.82,10.782,1
-21.83,-0.58,0.82,10.548,1
-19.83,-0.58,0.82,8.559,1
-17.83,-0.58,0.82,6.577,1
-15.83,-0.58,0.82,4.611,1
-13.83,-0.58,0.82,2.694,1
-11.83,-0.58,0.82,1.122,1
-9.83,-0.58,0.82,1.805,1
-7.83,-0.58,0.82,3.641,1
-5.83,-0.58,0.82,5.591,1
-3.83,-0.58,0.82,7.567,1
-1.83,-0.58,0.82,9.553,1
-20.83,1.15,0.82,9.604,1
-18.83,1.15,0.82,7.632,1
-16.83,1.15,0.82,5.678,1
-14.83,1.15,0.82,3.774,1
-12.83,1.15,0.82,2.06,1
-10.83,1.15,0.82,1.498,1
-8.83,1.15,0.82,2.871,1
-6.83,1.15,0.82,4.716,1
-4.83,1.15,0.82,6.652,1
-2.83,1.15,0.82,8.617,1
-0.83,1.15,0.82,10.595,1
-21.83,2.89,0.82,10.921,1
-19.83,2.89,0.82,9.015,1
-17.83,2.89,0.82,7.161,1
-15.83,2.89,0.82,5.411,1
-13.83,2.89,0.82,3.908,1
-11.83,2.89,0.82,3.045,1
-9.83,2.89,0.82,3.358,1
-7.83,2.89,0.82,4.612,1
-5.83,2.89,0.82,6.267,1
-3.83,2.89,0.82,8.079,1
-1.83,2.89,0.82,9.964,1
-20.83,4.62,0.82,10.596,1
-18.83,4.62,0.82,8.847,1
-16.83,4.62,0.82,7.23,1
-14.83,4.62,0.82,5.854,1
-12.83,4.62,0.82,4.926,1
-10.83,4.62,0.82,4.719,1
-8.83,4.62,0.82,5.317,1
-6.83,4.62,0.82,6.501,1
-4.83,4.62,0.82,8.017,1
-2.83,4.62,0.82,9.709,1
-19.83,6.35,0.82,10.642,1
-17.83,6.35,0.82,9.124,1
-15.83,6.35,0.82,7.826,1
-13.83,6.35,0.82,6.873,1
-11.83,6.35,0.82,6.422,1
-9.83,6.35,0.82,6.576,1
-7.83,6.35,0.82,7.297,1
-5.83,6.35,0.82,8.441,1
-3.83,6.35,0.82,9.861,1
-16.83,8.08,0.82,9.809,1
-14.83,8.08,0.82,8.844,1
-12.83,8.08,0.82,8.259,1
-10.83,8.08,0.82,8.137,1
-8.83,8.08,0.82,8.498,1
-6.83,8.08,0.82,9.285,1
-4.83,8.08,0.82,10.402,1
-15.83,9.81,0.82,10.824,1
-13.83,9.81,0.82,10.157,1
-11.83,9.81,0.82,9.857,1
-9.83,9.81,0.82,9.958,1
-7.83,9.81,0.82,10.448,1
-13.83,-9.81,2.45,10.416,1
-11.83,-9.81,2.45,10.124,1
-9.83,-9.81,2.45,10.222,1
-7.83,-9.81,2.45,10.7,1
-16.83,-8.08,2.45,10.077,1
-14.83,-8.08,2.45,9.14,1
-12.83,-8.08,2.45,8.575,1
-10.83,-8.08,2.45,8.458,1
-8.83,-8.08,2.45,8.806,1
-6.83,-8.08,2.45,9.568,1
-4.83,-8.08,2.45,10.655,1
-19.83,-6.35,2.45,10.889,1
-17.83,-6.35,2.45,9.411,1
-15.83,-6.35,2.45,8.159,1
-13.83,-6.35,2.45,7.251,1
-11.83,-6.35,2.45,6.825,1
-9.83,-6.35,2.45,6.97,1
-7.83,-6.35,2.45,7.653,1
-5.83,-6.35,2.45,8.751,1
-3.83,-6.35,2.45,10.128,1
-20.83,-4.62,2.45,10.844,1
-18.83,-4.62,2.45,9.143,1
-16.83,-4.62,2.45,7.589,1
-14.83,-4.62,2.45,6.293,1
-12.83,-4.62,2.45,5.44,1
-10.83,-4.62,2.45,5.253,1
-8.83,-4.62,2.45,5.796,1
-6.83,-4.62,2.45,6.899,1
-4.83,-4.62,2.45,8.342,1
-2.83,-4.62,2.45,9.98,1
-19.83,-2.89,2.45,9.306,1
-17.83,-2.89,2.45,7.524,1
-15.83,-2.89,2.45,5.883,1
-13.83,-2.89,2.45,4.539,1
-11.83,-2.89,2.45,3.822,1
-9.83,-2.89,2.45,4.075,1
-7.83,-2.89,2.45,5.158,1
-5.83,-2.89,2.45,6.679,1
-3.83,-2.89,2.45,8.403,1
-1.83,-2.89,2.45,10.228,1
-20.83,-1.15,2.45,9.878,1
-18.83,-1.15,2.45,7.973,1
-16.83,-1.15,2.45,6.13,1
-14.83,-1.15,2.45,4.424,1
-12.83,-1.15,2.45,3.094,1
-10.83,-1.15,2.45,2.752,1
-8.83,-1.15,2.45,3.684,1
-6.83,-1.15,2.45,5.251,1
-4.83,-1.15,2.45,7.041,1
-2.83,-1.15,2.45,8.92,1
-0.83,-1.15,2.45,10.843,1
-21.83,0.58,2.45,10.798,1
-19.83,0.58,2.45,8.865,1
-17.83,0.58,2.45,6.971,1
-15.83,0.58,2.45,5.156,1
-13.83,0.58,2.45,3.548,1
-11.83,0.58,2.45,2.567,1
-9.83,0.58,2.45,2.931,1
-7.83,0.58,2.45,4.311,1
-5.83,0.58,2.45,6.049,1
-3.83,0.58,2.45,7.911,1
-1.83,0.58,2.45,9.828,1
-20.83,2.31,2.45,10.079,1
-18.83,2.31,2.45,8.221,1
-16.83,2.31,2.45,6.449,1
-14.83,2.31,2.45,4.857,1
-12.83,2.31,2.45,3.686,1
-10.83,2.31,2.45,3.404,1
-8.83,2.31,2.45,4.194,1
-6.83,2.31,2.45,5.62,1
-4.83,2.31,2.45,7.32,1
-2.83,2.31,2.45,9.143,1
-19.83,4.04,2.45,9.725,1
-17.83,4.04,2.45,8.036,1
-15.83,4.04,2.45,6.525,1
-13.83,4.04,2.45,5.345,1
-11.83,4.04,2.45,4.751,1
-9.83,4.04,2.45,4.957,1
-7.83,4.04,2.45,5.88,1
-5.83,4.04,2.45,7.251,1
-3.83,4.04,2.45,8.864,1
-1.83,4.04,2.45,10.61,1
-18.83,5.77,2.45,9.775,1
-16.83,5.77,2.45,8.339,1
-14.83,5.77,2.45,7.18,1
-12.83,5.77,2.45,6.446,1
-10.83,5.77,2.45,6.289,1
-8.83,5.77,2.45,6.749,1
-6.83,5.77,2.45,7.717,1
-4.83,5.77,2.45,9.03,1
-2.83,5.77,2.45,10.562,1
-17.83,7.51,2.45,10.23,1
-15.83,7.51,2.45,9.091,1
