X,Y,Z,Norm,R_Cell
-24.01,-2.89,-0.82,7.161,1
-22.01,-2.89,-0.82,5.411,1
-20.01,-2.89,-0.82,3.908,1
-18.01,-2.89,-0.82,3.045,1
-16.01,-2.89,-0.82,3.358,1
-14.01,-2.89,-0.82,4.612,1
-12.01,-2.89,-0.82,6.267,1
-10.01,-2.89,-0.82,8.079,1
-8.01,-2.89,-0.82,9.964,1
-6.01,-2.89,-0.82,11.886,1
-4.01,-2.89,-0.82,13.83,1
-2.01,-2.89,-0.82,15.788,1
-33.01,-1.15,-0.82,15.564,1
-31.01,-1.15,-0.82,13.574,1
-29.01,-1.15,-0.82,11.586,1
-27.01,-1.15,-0.82,9.604,1
-25.01,-1.15,-0.82,7.632,1
-23.01,-1.15,-0.82,5.678,1
-21.01,-1.15,-0.82,3.774,1
-19.01,-1.15,-0.82,2.06,1
-17.01,-1.15,-0.82,1.498,1
-15.01,-1.15,-0.82,2.871,1
-13.01,-1.15,-0.82,4.716,1
-11.01,-1.15,-0.82,6.652,1
-9.01,-1.15,-0.82,8.617,1
-7.01,-1.15,-0.82,10.595,1
-5.01,-1.15,-0.82,12.58,1
-3.01,-1.15,-0.82,14.569,1
-1.01,-1.15,-0.82,16.56,1
-34.01,0.58,-0.82,16.531,1
-32.01,0.58,-0.82,14.535,1
-30.01,0.58,-0.82,12.54,1
-28.01,0.58,-0.82,10.548,1
-26.01,0.58,-0.82,8.559,1
-24.01,0.58,-0.82,6.577,1
-22.01,0.58,-0.82,4.611,1
-20.01,0.58,-0.82,2.694,1
-18.01,0.58,-0.82,1.122,1
-16.01,0.58,-0.82,1.805,1
-14.01,0.58,-0.82,3.641,1
-12.01,0.58,-0.82,5.591,1
-10.01,0.58,-0.82,7.567,1
-8.01,0.58,-0.82,9.553,1
-6.01,0.58,-0.82,11.544,1
-4.01,0.58,-0.82,13.537,1
-2.01,0.58,-0.82,15.533,1
-33.01,2.31,-0.82,15.693,1
-31.01,2.31,-0.82,13.721,1
-29.01,2.31,-0.82,11.758,1
-27.01,2.31,-0.82,9.811,1
-25.01,2.31,-0.82,7.89,1
-23.01,2.31,-0.82,6.022,1
-21.01,2.31,-0.82,4.273,1
-19.01,2.31,-0.82,2.874,1
-17.01,2.31,-0.82,2.502,1
-15.01,2.31,-0.82,3.501,1
-13.01,2.31,-0.82,5.124,1
-11.01,2.31,-0.82,6.947,1
-9.01,2.31,-0.82,8.846,1
-7.01,2.31,-0.82,10.782,1
-5.01,2.31,-0.82,12.738,1
-3.01,2.31,-0.82,14.706,1
-1.01,2.31,-0.82,16.681,1
-32.01,4.04,-0.82,15.075,1
-30.01,4.04,-0.82,13.162,1
-28.01,4.04,-0.82,11.28,1
-26.01,4.04,-0.82,9.447,1
-24.01,4.04,-0.82,7.697,1
-22.01,4.04,-0.82,6.103,1
-20.01,4.04,-0.82,4.821,1
-18.01,4.04,-0.82,4.153,1
-16.01,4.04,-0.82,4.387,1
-14.01,4.04,-0.82,5.408,1
-12.01,4.04,-0.82,6.873,1
-10.01,4.04,-0.82,8.558,1
-8.01,4.04,-0.82,10.356,1
-6.01,4.04,-0.82,12.217,1
-4.01,4.04,-0.82,14.115,1
-2.01,4.04,-0.82,16.039,1
-33.01,5.77,-0.82,16.559,1
-31.01,5.77,-0.82,14.704,1
-29.01,5.77,-0.82,12.892,1
-27.01,5.77,-0.82,11.145,1
-25.01,5.77,-0.82,9.498,1
-23.01,5.77,-0.82,8.013,1
-21.01,5.77,-0.82,6.798,1
-19.01,5.77,-0.82,6.018,1
-17.01,5.77,-0.82,5.849,1
-15.01,5.77,-0.82,6.342,1
-13.01,5.77,-0.82,7.363,1
-11.01,5.77,-0.82,8.73,1
-9.01,5.77,-0.82,10.306,1
-7.01,5.77,-0.82,12.009,1
-5.01,5.77,-0.82,13.792,1
-3.01,5.77,-0.82,15.627,1
-32.01,7.51,-0.82,16.35,1
-30.01,7.51,-0.82,14.606,1
-28.01,7.51,-0.82,12.935,1
-26.01,7.51,-0.82,11.372,1
-24.01,7.51,-0.82,9.966,1
-22.01,7.51,-0.82,8.793,1
-20.01,7.51,-0.82,7.958,1
-18.01,7.51,-0.82,7.571,1
-16.01,7.51,-0.82,7.702,1
-14.01,7.51,-0.82,8.326,1
-12.01,7.51,-0.82,9.345,1
-10.01,7.51,-0.82,10.645,1
-8.01,7.51,-0.82,12.138,1
-6.01,7.51,-0.82,13.759,1
-4.01,7.51,-0.82,15.47,1
-31.01,9.24,-0.82,16.38,1
-29.01,9.24,-0.82,14.775,1
-27.01,9.24,-0.82,13.278,1
-25.01,9.24,-0.82,11.929,1
-23.01,9.24,-0.82,10.784,1
-21.01,9.24,-0.82,9.915,1
-19.01,9.24,-0.82,9.397,1
-17.01,9.24,-0.82,9.29,1
-15.01,9.24,-0.82,9.607,1
-13.01,9.24,-0.82,10.31,1
-11.01,9.24,-0.82,11.327,1
-9.01,9.24,-0.82,12.582,1
-7.01,9.24,-0.82,14.011,1
-5.01,9.24,-0.82,15.566,1
-30.01,10.97,-0.82,16.651,1
-28.01,10.97,-0.82,15.207,1
-26.01,10.97,-0.82,13.902,1
-24.01,10.97,-0.82,12.777,1
-22.01,10.97,-0.82,11.885,1
-20.01,10.97,-0.82,11.281,1
-18.01,10.97,-0.82,11.012,1
-16.01,10.97,-0.82,11.102,1
-14.01,10.97,-0.82,11.544,1
-12.01,10.97,-0.82,12.299,1
-10.01,10.97,-0.82,13.314,1
-8.01,10.97,-0.82,14.535,1
-6.01,10.97,-0.82,15.914,1
-27.01,12.7,-0.82,15.881,1
-25.01,12.7,-0.82,14.772,1
-23.01,12.7,-0.82,13.864,1
-21.01,12.7,-0.82,13.199,1
-19.01,12.7,-0.82,12.815,1
-17.01,12.7,-0.82,12.736,1
-15.01,12.7,-0.82,12.97,1
-13.01,12.7,-0.82,13.499,1
-11.01,12.7,-0.82,14.29,1
-9.01,12.7,-0.82,15.304,1
-7.01,12.7,-0.82,16.499,1
-26.01,14.43,-0.82,16.767,1
-24.01,14.43,-0.82,15.848,1
-22.01,14.43,-0.82,15.138,1
-20.01,14.43,-0.82,14.668,1
-18.01,14.43,-0.82,14.462,1
-16.01,14.43,-0.82,14.531,1
-14.01,14.43,-0.82,14.871,1
-12.01,14.43,-0.82,15.464,1
-10.01,14.43,-0.82,16.283,1
-21.01,16.17,-0.82,16.565,1
-19.01,16.17,-0.82,16.26,1
-17.01,16.17,-0.82,16.198,1
-15.01,16.17,-0.82,16.383,1
-13.01,16.17,-0.82,16.805,1
-21.01,-16.17,0.82,16.565,1
-19.01,-16.17,0.82,16.26,1
-17.01,-16.17,0.82,16.198,1
-15.01,-16.17,0.82,16.383,1
-13.01,-16.17,0.82,16.805,1
-26.01,-14.43,0.82,16.767,1
-24.01,-14.43,0.82,15.848,1
-22.01,-14.43,0.82,15.138,1
-20.01,-14.43,0.82,14.668,1
-18.01,-14.43,0.82,14.462,1
-16.01,-14.43,0.82,14.531,1
-14.01,-14.43,0.82,14.871,1
-12.01,-14.43,0.82,15.464,1
-10.01,-14.43,0.82,16.283,1
-27.01,-12.7,0.82,15.881,1
-25.01,-12.7,0.82,14.772,1
-23.01,-12.7,0.82,13.864,1
-21.01,-12.7,0.82,13.199,1
-19.01,-12.7,0.82,12.815,1
-17.01,-12.7,0.82,12.736,1
-15.01,-12.7,0.82,12.97,1
-13.01,-12.7,0.82,13.499,1
-11.01,-12.7,0.82,14.29,1
-9.01,-12.7,0.82,15.304,1
-7.01,-12.7,0.82,16.499,1
-30.01,-10.97,0.82,16.651,1
-28.01,-10.97,0.82,15.207,1
-26.01,-10.97,0.82,13.902,1
-24.01,-10.97,0.82,12.777,1
-22.01,-10.97,0.82,11.885,1
-20.01,-10.97,0.82,11.281,1
-18.01,-10.97,0.82,11.012,1
-16.01,-10.97,0.82,11.102,1
-14.01,-10.97,0.82,11.544,1
-12.01,-10.97,0.82,12.299,1
-10.01,-10.97,0.82,13.314,1
-8.01,-10.97,0.82,14.535,1
-6.01,-10.97,0.82,15.914,1
-31.01,-9.24,0.82,16.38,1
-29.01,-9.24,0.82,14.775,1
-27.01,-9.24,0.82,13.278,1
-25.01,-9.24,0.82,11.929,1
-23.01,-9.24,0.82,10.784,1
-21.01,-9.24,0.82,9.915,1
-19.01,-9.24,0.82,9.397,1
-17.01,-9.24,0.82,9.29,1
-15.01,-9.24,0.82,9.607,1
-13.01,-9.24,0.82,10.31,1
-11.01,-9.24,0.82,11.327,1
-9.01,-9.24,0.82,12.582,1
-7.01,-9.24,0.82,14.011,1
-5.01,-9.24,0.82,15.566,1
-32.01,-7.51,0.82,16.35,1
-30.01,-7.51,0.82,14.606,1
-28.01,-7.51,0.82,12.935,1
-26.01,-7.51,0.82,11.372,1
-24.01,-7.51,0.82,9.966,1
-22.01,-7.51,0.82,8.793,1
-20.01,-7.51,0.82,7.958,1
-18.01,-7.51,0.82,7.571,1
-16.01,-7.51,0.82,7.702,1
-14.01,-7.51,0.82,8.326,1
-12.01,-7.51,0.82,9.345,1
-10.01,-7.51,0.82,10.645,1
-8.01,-7.51,0.82,12.138,1
-6.01,-7.51,0.82,13.759,1
-4.01,-7.51,0.82,15.47,1
-33.01,-5.77,0.82,16.559,1
-31.01,-5.77,0.82,14.704,1
-29.01,-5.77,0.82,12.892,1
-27.01,-5.77,0.82,11.145,1
-25.01,-5.77,0.82,9.498,1
-23.01,-5.77,0.82,8.013,1
-21.01,-5.77,0.82,6.798,1
-19.01,-5.77,0.82,6.018,1
-17.01,-5.77,0.82,5.849,1
-15.01,-5.77,0.82,6.342,1
-13.01,-5.77,0.82,7.363,1
-11.01,-5.77,0.82,8.73,1
-9.01,-5.77,0.82,10.306,1
-7.01,-5.77,0.82,12.009,1
-5.01,-5.77,0.82,13.792,1
-3.01,-5.77,0.82,15.627,1
-32.01,-4.04,0.82,15.075,1
-30.01,-4.04,0.82,13.162,1
-28.01,-4.04,0.82,11.28,1
-26.01,-4.04,0.82,9.447,1
-24.01,-4.04,0.82,7.697,1
-22.01,-4.04,0.82,6.103,1
-20.01,-4.04,0.82,4.821,1
-18.01,-4.04,0.82,4.153,1
-16.01,-4.04,0.82,4.387,1
-14.01,-4.04,0.82,5.408,1
-12.01,-4.04,0.82,6.873,1
-10.01,-4.04,0.82,8.558,1
-8.01,-4.04,0.82,10.356,1
-6.01,-4.04,0.82,12.217,1
-4.01,-4.04,0.82,14.115,1
-2.01,-4.04,0.82,16.039,1
-33.01,-2.31,0.82,15.693,1
-31.01,-2.31,0.82,13.721,1
-29.01,-2.31,0.82,11.758,1
-27.01,-2.31,0.82,9.811,1
-25.01,-2.31,0.82,7.89,1
-23.01,-2.31,0.82,6.022,1
-21.01,-2.31,0.82,4.273,1
-19.01,-2.31,0.82,2.874,1
-17.01,-2.31,0.82,2.502,1
-15.01,-2.31,0.82,3.501,1
-13.01,-2.31,0.82,5.124,1
-11.01,-2.31,0.82,6.947,1
-9.01,-2.31,0.82,8.846,1
-7.01,-2.31,0.82,10.782,1
-5.01,-2.31,0.82,12.738,1
-3.01,-2.31,0.82,14.706,1
-1.01,-2.31,0.82,16.681,1
-34.01,-0.58,0.82,16.531,1
-32.01,-0.58,0.82,14.535,1
-30.01,-0.58,0.82,12.54,1
-28.01,-0.58,0.82,10.548,1
-26.01,-0.58,0.82,8.559,1
-24.01,-0.58,0.82,6.577,1
-22.01,-0.58,0.82,4.611,1
-20.01,-0.58,0.82,2.694,1
-18.01,-0.58,0.82,1.122,1
-16.01,-0.58,0.82,1.805,1
-14.01,-0.58,0.82,3.641,1
-12.01,-0.58,0.82,5.591,1
-10.01,-0.58,0.82,7.567,1
-8.01,-0.58,0.82,9.553,1
-6.01,-0.58,0.82,11.544,1
-4.01,-0.58,0.82,13.537,1
-2.01,-0.58,0.82,15.533,1
-33.01,1.15,0.82,15.564,1
-31.01,1.15,0.82,13.574,1
-29.01,1.15,0.82,11.586,1
-27.01,1.15,0.82,9.604,1
-25.01,1.15,0.82,7.632,1
-23.01,1.15,0.82,5.678,1
-21.01,1.15,0.82,3.774,1
-19.01,1.15,0.82,2.06,1
-17.01,1.15,0.82,1.498,1
-15.01,1.15,0.82,2.871,1
-13.01,1.15,0.82,4.716,1
-11.01,1.15,0.82,6.652,1
-9.01,1.15,0.82,8.617,1
-7.01,1.15,0.82,10.595,1
-5.01,1.15,0.82,12.58,1
-3.01,1.15,0.82,14.569,1
-1.01,1.15,0.82,16.56,1
-34.01,2.89,0.82,16.771,1
-32.01,2.89,0.82,14.808,1
-30.01,2.89,0.82,12.856,1
-28.01,2.89,0.82,10.921,1
-26.01,2.89,0.82,9.015,1
-24.01,2.89,0.82,7.161,1
-22.01,2.89,0.82,5.411,1
-20.01,2.89,0.82,3.908,1
-18.01,2.89,0.82,3.045,1
-16.01,2.89,0.82,3.358,1
-14.01,2.89,0.82,4.612,1
-12.01,2.89,0.82,6.267,1
-10.01,2.89,0.82,8.079,1
-8.01,2.89,0.82,9.964,1
-6.01,2.89,0.82,11.886,1
-4.01,2.89,0.82,13.83,1
-2.01,2.89,0.82,15.788,1
-33.01,4.62,0.82,16.195,1
-31.01,4.62,0.82,14.292,1
-29.01,4.62,0.82,12.42,1
-27.01,4.62,0.82,10.596,1
-25.01,4.62,0.82,8.847,1
-23.01,4.62,0.82,7.23,1
-21.01,4.62,0.82,5.854,1
-19.01,4.62,0.82,4.926,1
-17.01,4.62,0.82,4.719,1
-15.01,4.62,0.82,5.317,1
-13.01,4.62,0.82,6.501,1
-11.01,4.62,0.82,8.017,1
-9.01,4.62,0.82,9.709,1
-7.01,4.62,0.82,11.501,1
-5.01,4.62,0.82,13.352,1
-3.01,4.62,0.82,15.24,1
-32.01,6.35,0.82,15.851,1
-30.01,6.35,0.82,14.044,1
-28.01,6.35,0.82,12.298,1
-26.01,6.35,0.82,10.642,1
-24.01,6.35,0.82,9.124,1
-22.01,6.35,0.82,7.826,1
-20.01,6.35,0.82,6.873,1
-18.01,6.35,0.82,6.422,1
-16.01,6.35,0.82,6.576,1
-14.01,6.35,0.82,7.297,1
-12.01,6.35,0.82,8.441,1
-10.01,6.35,0.82,9.861,1
-8.01,6.35,0.82,11.456,1
-6.01,6.35,0.82,13.162,1
-4.01,6.35,0.82,14.941,1
-2.01,6.35,0.82,16.77,1
-31.01,8.08,0.82,15.755,1
-29.01,8.08,0.82,14.079,1
-27.01,8.08,0.82,12.498,1
-25.01,8.08,0.82,11.055,1
-23.01,8.08,0.82,9.809,1
-21.01,8.08,0.82,8.844,1
-19.01,8.08,0.82,8.259,1
-17.01,8.08,0.82,8.137,1
-15.01,8.08,0.82,8.498,1
-13.01,8.08,0.82,9.285,1
-11.01,8.08,0.82,10.402,1
-9.01,8.08,0.82,11.756,1
-7.01,8.08,0.82,13.274,1
-5.01,8.08,0.82,14.907,1
-3.01,8.08,0.82,16.62,1
-30.01,9.81,0.82,15.911,1
-28.01,9.81,0.82,14.393,1
-26.01,9.81,0.82,13.006,1
-24.01,9.81,0.82,11.797,1
-22.01,9.81,0.82,10.824,1
-20.01,9.81,0.82,10.157,1
-18.01,9.81,0.82,9.857,1
-16.01,9.81,0.82,9.958,1
-14.01,9.81,0.82,10.448,1
-12.01,9.81,0.82,11.276,1
-10.01,9.81,0.82,12.376,1
-8.01,9.81,0.82,13.681,1
-6.01,9.81,0.82,15.138,1
-4.01,9.81,0.82,16.708,1
-29.01,11.55,0.82,16.319,1
-27.01,11.55,0.82,14.977,1
-25.01,11.55,0.82,13.796,1
-23.01,11.55,0.82,12.819,1
-21.01,11.55,0.82,12.096,1
-19.01,11.55,0.82,11.676,1
-17.01,11.55,0.82,11.59,1
-15.01,11.55,0.82,11.846,1
-13.01,11.55,0.82,12.423,1
-11.01,11.55,0.82,13.279,1
-9.01,11.55,0.82,14.364,1
-7.01,11.55,0.82,15.631,1
-28.01,13.28,0.82,16.949,1
-26.01,13.28,0.82,15.789,1
-24.01,13.28,0.82,14.808,1
-22.01,13.28,0.82,14.046,1
-20.01,13.28,0.82,13.538,1
-18.01,13.28,0.82,13.315,1
-16.01,13.28,0.82,13.39,1
-14.01,13.28,0.82,13.758,1
-12.01,13.28,0.82,14.397,1
-10.01,13.28,0.82,15.274,1
-8.01,13.28,0.82,16.349,1
-25.01,15.01,0.82,16.799,1
-23.01,15.01,0.82,16.007,1
-21.01,15.01,0.82,15.434,1
-19.01,15.01,0.82,15.107,1
-17.01,15.01,0.82,15.041,1
-15.01,15.01,0.82,15.239,1
-13.01,15.01,0.82,15.691,1
-11.01,15.01,0.82,16.377,1
-20.01,16.74,0.82,16.946,1
-18.01,16.74,0.82,16.768,1
-16.01,16.74,0.82,16.827,1
-18.01,-16.74,2.45,16.926,1
-16.01,-16.74,2.45,16.985,1
-25.01,-15.01,2.45,16.957,1
-23.01,-15.01,2.45,16.173,1
-21.01,-15.01,2.45,15.606,1
-19.01,-15.01,2.45,15.282,1
-17.01,-15.01,2.45,15.217,1
-15.01,-15.01,2.45,15.413,1
-13.01,-15.01,2.45,15.86,1
-11.01,-15.01,2.45,16.539,1
-26.01,-13.28,2.45,15.957,1
-24.01,-13.28,2.45,14.987,1
-22.01,-13.28,2.45,14.234,1
-20.01,-13.28,2.45,13.734,1
-18.01,-13.28,2.45,13.513,1
-16.01,-13.28,2.45,13.587,1
-14.01,-13.28,2.45,13.95,1
-12.01,-13.28,2.45,14.581,1
-10.01,-13.28,2.45,15.447,1
-8.01,-13.28,2.45,16.511,1
-29.01,-11.55,2.45,16.482,1
-27.01,-11.55,2.45,15.154,1
-25.01,-11.55,2.45,13.988,1
-23.01,-11.55,2.45,13.025,1
-21.01,-11.55,2.45,12.315,1
-19.01,-11.55,2.45,11.902,1
-17.01,-11.55,2.45,11.818,1
-15.01,-11.55,2.45,12.069,1
-13.01,-11.55,2.45,12.635,1
-11.01,-11.55,2.45,13.478,1
-9.01,-11.55,2.45,14.548,1
-7.01,-11.55,2.45,15.8,1
-30.01,-9.81,2.45,16.078,1
-28.01,-9.81,2.45,14.577,1
-26.01,-9.81,2.45,13.209,1
-24.01,-9.81,2.45,12.02,1
-22.01,-9.81,2.45,11.067,1
-20.01,-9.81,2.45,10.416,1
-18.01,-9.81,2.45,10.124,1
-16.01,-9.81,2.45,10.222,1
-14.01,-9.81,2.45,10.7,1
-12.01,-9.81,2.45,11.51,1
-10.01,-9.81,2.45,12.589,1
-8.01,-9.81,2.45,13.874,1
-6.01,-9.81,2.45,15.313,1
-4.01,-9.81,2.45,16.867,1
-31.01,-8.08,2.45,15.923,1
-29.01,-8.08,2.45,14.267,1
-27.01,-8.08,2.45,12.71,1
-25.01,-8.08,2.45,11.293,1
-23.01,-8.08,2.45,10.077,1
-21.01,-8.08,2.45,9.14,1
-19.01,-8.08,2.45,8.575,1
-17.01,-8.08,2.45,8.458,1
-15.01,-8.08,2.45,8.806,1
-13.01,-8.08,2.45,9.568,1
-11.01,-8.08,2.45,10.655,1
-9.01,-8.08,2.45,11.981,1
-7.01,-8.08,2.45,13.474,1
-5.01,-8.08,2.45,15.084,1
-3.01,-8.08,2.45,16.779,1
-32.01,-6.35,2.45,16.018,1
-30.01,-6.35,2.45,14.233,1
-28.01,-6.35,2.45,12.513,1
-26.01,-6.35,2.45,10.889,1
-24.01,-6.35,2.45,9.411,1
-22.01,-6.35,2.45,8.159,1
-20.01,-6.35,2.45,7.251,1
-18.01,-6.35,2.45,6.825,1
-16.01,-6.35,2.45,6.97,1
-14.01,-6.35,2.45,7.653,1
-12.01,-6.35,2.45,8.751,1
-10.01,-6.35,2.45,10.128,1
-8.01,-6.35,2.45,11.687,1
-6.01,-6.35,2.45,13.363,1
-4.01,-6.35,2.45,15.119,1
-2.01,-6.35,2.45,16.929,1
-33.01,-4.62,2.45,16.358,1
-31.01,-4.62,2.45,14.477,1
-29.01,-4.62,2.45,12.633,1
-27.01,-4.62,2.45,10.844,1
-25.01,-4.62,2.45,9.143,1
-23.01,-4.62,2.45,7.589,1
-21.01,-4.62,2.45,6.293,1
-19.01,-4.62,2.45,5.44,1
-17.01,-4.62,2.45,5.253,1
-15.01,-4.62,2.45,5.796,1
-13.01,-4.62,2.45,6.899,1
-11.01,-4.62,2.45,8.342,1
-9.01,-4.62,2.45,9.98,1
-7.01,-4.62,2.45,11.73,1
-5.01,-4.62,2.45,13.55,1
-3.01,-4.62,2.45,15.414,1
-34.01,-2.89,2.45,16.929,1
-32.01,-2.89,2.45,14.987,1
-30.01,-2.89,2.45,13.062,1
-28.01,-2.89,2.45,11.163,1
-26.01,-2.89,2.45,9.306,1
-24.01,-2.89,2.45,7.524,1
-22.01,-2.89,2.45,5.883,1
-20.01,-2.89,2.45,4.539,1
-18.01,-2.89,2.45,3.822,1
-16.01,-2.89,2.45,4.075,1
-14.01,-2.89,2.45,5.158,1
-12.01,-2.89,2.45,6.679,1
-10.01,-2.89,2.45,8.403,1
-8.01,-2.89,2.45,10.228,1
-6.01,-2.89,2.45,12.108,1
-4.01,-2.89,2.45,14.022,1
-2.01,-2.89,2.45,15.956,1
-33.01,-1.15,2.45,15.735,1
-31.01,-1.15,2.45,13.769,1
-29.01,-1.15,2.45,11.814,1
-27.01,-1.15,2.45,9.878,1
-25.01,-1.15,2.45,7.973,1
-23.01,-1.15,2.45,6.13,1
-21.01,-1.15,2.45,4.424,1
-19.01,-1.15,2.45,3.094,1
-17.01,-1.15,2.45,2.752,1
-15.01,-1.15,2.45,3.684,1
-13.01,-1.15,2.45,5.251,1
-11.01,-1.15,2.45,7.041,1
-9.01,-1.15,2.45,8.92,1
-7.01,-1.15,2.45,10.843,1
-5.01,-1.15,2.45,12.79,1
-3.01,-1.15,2.45,14.75,1
-1.01,-1.15,2.45,16.72,1
-34.01,0.58,2.45,16.691,1
-32.01,0.58,2.45,14.717,1
-30.01,0.58,2.45,12.751,1
-28.01,0.58,2.45,10.798,1
-26.01,0.58,2.45,8.865,1
-24.01,0.58,2.45,6.971,1
-22.01,0.58,2.45,5.156,1
-20.01,0.58,2.45,3.548,1
-18.01,0.58,2.45,2.567,1
-16.01,0.58,2.45,2.931,1
-14.01,0.58,2.45,4.311,1
-12.01,0.58,2.45,6.049,1
-10.01,0.58,2.45,7.911,1
-8.01,0.58,2.45,9.828,1
-6.01,0.58,2.45,11.772,1
-4.01,0.58,2.45,13.733,1
-2.01,0.58,2.45,15.703,1
-33.01,2.31,2.45,15.862,1
-31.01,2.31,2.45,13.914,1
-29.01,2.31,2.45,11.983,1
-27.01,2.31,2.45,10.079,1
-25.01,2.31,2.45,8.221,1
-23.01,2.31,2.45,6.449,1
-21.01,2.31,2.45,4.857,1
-19.01,2.31,2.45,3.686,1
-17.01,2.31,2.45,3.404,1
-15.01,2.31,2.45,4.194,1
-13.01,2.31,2.45,5.62,1
-11.01,2.31,2.45,7.32,1
-9.01,2.31,2.45,9.143,1
-7.01,2.31,2.45,11.027,1
-5.01,2.31,2.45,12.946,1
-3.01,2.31,2.45,14.886,1
-1.01,2.31,2.45,16.84,1
-32.01,4.04,2.45,15.25,1
-30.01,4.04,2.45,13.363,1
-28.01,4.04,2.45,11.514,1
-26.01,4.04,2.45,9.725,1
-24.01,4.04,2.45,8.036,1
-22.01,4.04,2.45,6.525,1
-20.01,4.04,2.45,5.345,1
-18.01,4.04,2.45,4.751,1
-16.01,4.04,2.45,4.957,1
-14.01,4.04,2.45,5.88,1
-12.01,4.04,2.45,7.251,1
-10.01,4.04,2.45,8.864,1
-8.01,4.04,2.45,10.61,1
-6.01,4.04,2.45,12.433,1
-4.01,4.04,2.45,14.303,1
-2.01,4.04,2.45,16.204,1
-33.01,5.77,2.45,16.72,1
-31.01,5.77,2.45,14.884,1
-29.01,5.77,2.45,13.098,1
-27.01,5.77,2.45,11.382,1
-25.01,5.77,2.45,9.775,1
-23.01,5.77,2.45,8.339,1
-21.01,5.77,2.45,7.18,1
-19.01,5.77,2.45,6.446,1
-17.01,5.77,2.45,6.289,1
-15.01,5.77,2.45,6.749,1
-13.01,5.77,2.45,7.717,1
-11.01,5.77,2.45,9.03,1
-9.01,5.77,2.45,10.562,1
-7.01,5.77,2.45,12.229,1
-5.01,5.77,2.45,13.984,1
-3.01,5.77,2.45,15.797,1
-32.01,7.51,2.45,16.512,1
-30.01,7.51,2.45,14.787,1
-28.01,7.51,2.45,13.14,1
-26.01,7.51,2.45,11.604,1
-24.01,7.51,2.45,10.23,1
-22.01,7.51,2.45,9.091,1
-20.01,7.51,2.45,8.286,1
-18.01,7.51,2.45,7.915,1
-16.01,7.51,2.45,8.041,1
-14.01,7.51,2.45,8.64,1
-12.01,7.51,2.45,9.626,1
-10.01,7.51,2.45,10.893,1
-8.01,7.51,2.45,12.355,1
-6.01,7.51,2.45,13.952,1
-4.01,7.51,2.45,15.641,1
-31.01,9.24,2.45,16.542,1
-29.01,9.24,2.45,14.954,1
-27.01,9.24,2.45,13.477,1
-25.01,9.24,2.45,12.15,1
-23.01,9.24,2.45,11.029,1
-21.01,9.24,2.45,10.18,1
-19.01,9.24,2.45,9.676,1
-17.01,9.24,2.45,9.572,1
-15.01,9.24,2.45,9.881,1
-13.01,9.24,2.45,10.566,1
-11.01,9.24,2.45,11.56,1
-9.01,9.24,2.45,12.792,1
-7.01,9.24,2.45,14.2,1
-5.01,9.24,2.45,15.736,1
-30.01,10.97,2.45,16.811,1
-28.01,10.97,2.45,15.382,1
-26.01,10.97,2.45,14.092,1
-24.01,10.97,2.45,12.984,1
-22.01,10.97,2.45,12.108,1
-20.01,10.97,2.45,11.515,1
-18.01,10.97,2.45,11.251,1
-16.01,10.97,2.45,11.34,1
-14.01,10.97,2.45,11.773,1
-12.01,10.97,2.45,12.514,1
-10.01,10.97,2.45,13.513,1
-8.01,10.97,2.45,14.717,1
-6.01,10.97,2.45,16.081,1
-27.01,12.7,2.45,16.048,1
-25.01,12.7,2.45,14.951,1
-23.01,12.7,2.45,14.055,1
-21.01,12.7,2.45,13.399,1
-19.01,12.7,2.45,13.021,1
-17.01,12.7,2.45,12.944,1
-15.01,12.7,2.45,13.174,1
-13.01,12.7,2.45,13.695,1
-11.01,12.7,2.45,14.476,1
-9.01,12.7,2.45,15.477,1
-7.01,12.7,2.45,16.66,1
-26.01,14.43,2.45,16.926,1
-24.01,14.43,2.45,16.015,1
-22.01,14.43,2.45,15.313,1
-20.01,14.43,2.45,14.848,1
-18.01,14.43,2.45,14.645,1
-16.01,14.43,2.45,14.713,1
-14.01,14.43,2.45,15.049,1
-12.01,14.43,2.45,15.636,1
-10.01,14.43,2.45,16.446,1
-21.01,16.17,2.45,16.725,1
-19.01,16.17,2.45,16.423,1
-17.01,16.17,2.45,16.362,1
-15.01,16.17,2.45,16.545,1
-13.01,16.17,2.45,16.962,1
-19.01,-16.17,4.08,16.744,1
-17.01,-16.17,4.08,16.684,1
-15.01,-16.17,4.08,16.863,1
-24.01,-14.43,4.08,16.344,1
-22.01,-14.43,4.08,15.656,1
-20.01,-14.43,4.08,15.203,1
-18.01,-14.43,4.08,15.004,1
-16.01,-14.43,4.08,15.071,1
-14.01,-14.43,4.08,15.399,1
-12.01,-14.43,4.08,15.973,1
-10.01,-14.43,4.08,16.767,1
-27.01,-12.7,4.08,16.376,1
-25.01,-12.7,4.08,15.303,1
-23.01,-12.7,4.08,14.429,1
-21.01,-12.7,4.08,13.791,1
-19.01,-12.7,4.08,13.423,1
-17.01,-12.7,4.08,13.349,1
-15.01,-12.7,4.08,13.572,1
-13.01,-12.7,4.08,14.078,1
-11.01,-12.7,4.08,14.839,1
-9.01,-12.7,4.08,15.817,1
-7.01,-12.7,4.08,16.976,1
-28.01,-10.97,4.08,15.724,1
-26.01,-10.97,4.08,14.465,1
-24.01,-10.97,4.08,13.388,1
-22.01,-10.97,4.08,12.539,1
