X,Y,Z,Norm,R_Cell
-11.8,-2.89,-8.98,9.552,1
-9.8,-2.89,-8.98,9.447,1
-7.8,-2.89,-8.98,9.759,1
-12.8,-1.15,-8.98,9.392,1
-10.8,-1.15,-8.98,9.067,1
-8.8,-1.15,-8.98,9.177,1
-6.8,-1.15,-8.98,9.706,1
-13.8,0.58,-8.98,9.655,1
-11.8,0.58,-8.98,9.123,1
-9.8,0.58,-8.98,9.013,1
-7.8,0.58,-8.98,9.34,1
-12.8,2.31,-8.98,9.603,1
-10.8,2.31,-8.98,9.286,1
-8.8,2.31,-8.98,9.393,1
-6.8,2.31,-8.98,9.911,1
-11.8,4.04,-8.98,9.961,1
-9.8,4.04,-8.98,9.86,1
-12.8,-5.77,-7.35,9.673,1
-10.8,-5.77,-7.35,9.358,1
-8.8,-5.77,-7.35,9.464,1
-6.8,-5.77,-7.35,9.978,1
-13.8,-4.04,-7.35,9.088,1
-11.8,-4.04,-7.35,8.52,1
-9.8,-4.04,-7.35,8.402,1
-7.8,-4.04,-7.35,8.752,1
-5.8,-4.04,-7.35,9.518,1
-14.8,-2.31,-7.35,8.922,1
-12.8,-2.31,-7.35,8.1,1
-10.8,-2.31,-7.35,7.721,1
-8.8,-2.31,-7.35,7.849,1
-6.8,-2.31,-7.35,8.462,1
-4.8,-2.31,-7.35,9.466,1
-15.8,-0.58,-7.35,9.198,1
-13.8,-0.58,-7.35,8.161,1
-11.8,-0.58,-7.35,7.524,1
-9.8,-0.58,-7.35,7.39,1
-7.8,-0.58,-7.35,7.785,1
-5.8,-0.58,-7.35,8.638,1
-3.8,-0.58,-7.35,9.829,1
-16.8,1.15,-7.35,9.879,1
-14.8,1.15,-7.35,8.695,1
-12.8,1.15,-7.35,7.848,1
-10.8,1.15,-7.35,7.456,1
-8.8,1.15,-7.35,7.589,1
-6.8,1.15,-7.35,8.222,1
-4.8,1.15,-7.35,9.252,1
-15.8,2.89,-7.35,9.624,1
-13.8,2.89,-7.35,8.639,1
-11.8,2.89,-7.35,8.039,1
-9.8,2.89,-7.35,7.914,1
-7.8,2.89,-7.35,8.284,1
-5.8,2.89,-7.35,9.09,1
-14.8,4.62,-7.35,9.778,1
-12.8,4.62,-7.35,9.034,1
-10.8,4.62,-7.35,8.696,1
-8.8,4.62,-7.35,8.81,1
-6.8,4.62,-7.35,9.36,1
-11.8,6.35,-7.35,9.828,1
-9.8,6.35,-7.35,9.726,1
-10.8,-8.08,-5.72,9.912,1
-13.8,-6.35,-5.72,9.235,1
-11.8,-6.35,-5.72,8.677,1
-9.8,-6.35,-5.72,8.561,1
-7.8,-6.35,-5.72,8.905,1
-5.8,-6.35,-5.72,9.659,1
-16.8,-4.62,-5.72,9.814,1
-14.8,-4.62,-5.72,8.62,1
-12.8,-4.62,-5.72,7.766,1
-10.8,-4.62,-5.72,7.37,1
-8.8,-4.62,-5.72,7.504,1
-6.8,-4.62,-5.72,8.143,1
-4.8,-4.62,-5.72,9.182,1
-17.8,-2.89,-5.72,9.865,1
-15.8,-2.89,-5.72,8.445,1
-13.8,-2.89,-5.72,7.302,1
-11.8,-2.89,-5.72,6.582,1
-9.8,-2.89,-5.72,6.428,1
-7.8,-2.89,-5.72,6.879,1
-5.8,-2.89,-5.72,7.831,1
-3.8,-2.89,-5.72,9.128,1
-16.8,-1.15,-5.72,8.734,1
-14.8,-1.15,-5.72,7.368,1
-12.8,-1.15,-5.72,6.348,1
-10.8,-1.15,-5.72,5.856,1
-8.8,-1.15,-5.72,6.024,1
-6.8,-1.15,-5.72,6.804,1
-4.8,-1.15,-5.72,8.018,1
-2.8,-1.15,-5.72,9.502,1
-17.8,0.58,-5.72,9.45,1
-15.8,0.58,-5.72,7.956,1
-13.8,0.58,-5.72,6.731,1
-11.8,0.58,-5.72,5.942,1
-9.8,0.58,-5.72,5.771,1
-7.8,0.58,-5.72,6.269,1
-5.8,0.58,-5.72,7.301,1
-3.8,0.58,-5.72,8.678,1
-16.8,2.31,-5.72,8.961,1
-14.8,2.31,-5.72,7.636,1
-12.8,2.31,-5.72,6.656,1
-10.8,2.31,-5.72,6.189,1
-8.8,2.31,-5.72,6.349,1
-6.8,2.31,-5.72,7.093,1
-4.8,2.31,-5.72,8.265,1
-2.8,2.31,-5.72,9.711,1
-15.8,4.04,-5.72,8.904,1
-13.8,4.04,-5.72,7.829,1
-11.8,4.04,-5.72,7.162,1
-9.8,4.04,-5.72,7.021,1
-7.8,4.04,-5.72,7.436,1
-5.8,4.04,-5.72,8.324,1
-3.8,4.04,-5.72,9.555,1
-14.8,5.77,-5.72,9.288,1
-12.8,5.77,-5.72,8.501,1
-10.8,5.77,-5.72,8.14,1
-8.8,5.77,-5.72,8.262,1
-6.8,5.77,-5.72,8.847,1
-4.8,5.77,-5.72,9.811,1
-11.8,7.51,-5.72,9.559,1
-9.8,7.51,-5.72,9.453,1
-7.8,7.51,-5.72,9.766,1
-13.8,-7.51,-4.08,9.236,1
-11.8,-7.51,-4.08,8.677,1
-9.8,-7.51,-4.08,8.561,1
-7.8,-7.51,-4.08,8.905,1
-5.8,-7.51,-4.08,9.659,1
-16.8,-5.77,-4.08,9.602,1
-14.8,-5.77,-4.08,8.378,1
-12.8,-5.77,-4.08,7.496,1
-10.8,-5.77,-4.08,7.084,1
-8.8,-5.77,-4.08,7.224,1
-6.8,-5.77,-4.08,7.886,1
-4.8,-5.77,-4.08,8.955,1
-17.8,-4.04,-4.08,9.446,1
-15.8,-4.04,-4.08,7.951,1
-13.8,-4.04,-4.08,6.724,1
-11.8,-4.04,-4.08,5.934,1
-9.8,-4.04,-4.08,5.764,1
-7.8,-4.04,-4.08,6.262,1
-5.8,-4.04,-4.08,7.295,1
-3.8,-4.04,-4.08,8.673,1
-18.8,-2.31,-4.08,9.707,1
-16.8,-2.31,-4.08,8.015,1
-14.8,-2.31,-4.08,6.499,1
-12.8,-2.31,-4.08,5.313,1
-10.8,-2.31,-4.08,4.715,1
-8.8,-2.31,-4.08,4.923,1
-6.8,-2.31,-4.08,5.851,1
-4.8,-2.31,-4.08,7.227,1
-2.8,-2.31,-4.08,8.845,1
-17.8,-0.58,-4.08,8.558,1
-15.8,-0.58,-4.08,6.873,1
-13.8,-0.58,-4.08,5.407,1
-11.8,-0.58,-4.08,4.386,1
-9.8,-0.58,-4.08,4.151,1
-7.8,-0.58,-4.08,4.82,1
-5.8,-0.58,-4.08,6.102,1
-3.8,-0.58,-4.08,7.696,1
-1.8,-0.58,-4.08,9.446,1
-18.8,1.15,-4.08,9.498,1
-16.8,1.15,-4.08,7.76,1
-14.8,1.15,-4.08,6.182,1
-12.8,1.15,-4.08,4.921,1
-10.8,1.15,-4.08,4.268,1
-8.8,1.15,-4.08,4.497,1
-6.8,1.15,-4.08,5.497,1
-4.8,1.15,-4.08,6.944,1
-2.8,1.15,-4.08,8.615,1
-17.8,2.89,-4.08,9.014,1
-15.8,2.89,-4.08,7.433,1
-13.8,2.89,-4.08,6.103,1
-11.8,2.89,-4.08,5.22,1
-9.8,2.89,-4.08,5.025,1
-7.8,2.89,-4.08,5.59,1
-5.8,2.89,-4.08,6.727,1
-3.8,2.89,-4.08,8.201,1
-1.8,2.89,-4.08,9.861,1
-16.8,4.62,-4.08,8.958,1
-14.8,4.62,-4.08,7.632,1
-12.8,4.62,-4.08,6.651,1
-10.8,4.62,-4.08,6.184,1
-8.8,4.62,-4.08,6.344,1
-6.8,4.62,-4.08,7.088,1
-4.8,4.62,-4.08,8.261,1
-2.8,4.62,-4.08,9.708,1
-15.8,6.35,-4.08,9.339,1
